batch,line,ident,type,detail
rare1,184,105447,exact_group_recomputed,ex_62918c9b->ex_1b8eaf86e5be5164
rare1,185,103123,exact_group_recomputed,ex_b8de82ae->ex_190e872cebaaa03c
rare1,186,105255,exact_group_recomputed,ex_41bb03fb->ex_d2f5b8a7359ad535
rare1,187,103705,exact_group_recomputed,ex_8a0d345f->ex_300c1ad12fae67d5
rare1,188,104545,exact_group_recomputed,ex_74fbfa5b->ex_95cb58214e555fa5
rare1,189,101739,exact_group_recomputed,ex_2bc70f28->ex_f904b4c00ecc3344
rare1,190,104572,exact_group_recomputed,ex_6b3e415a->ex_918ccc12c70df18f
rare1,191,104245,exact_group_recomputed,ex_2179c862->ex_bd68a742e9a4bedb
rare1,192,100207,exact_group_recomputed,ex_e428e6a7->ex_6778d44f70562c45
rare1,193,104825,exact_group_recomputed,ex_b01eb00b->ex_8fd61d8d3f5bffa7
rare1,194,101581,exact_group_recomputed,ex_6ca1048c->ex_33caa0f2c5c0db11
rare1,195,102031,exact_group_recomputed,ex_f38cd744->ex_18c6bc84dfebe32c
rare1,196,105730,exact_group_recomputed,ex_1eb04762->ex_a5afac3cd4e5580b
rare1,197,105322,exact_group_recomputed,ex_c720b441->ex_9c6b8dd894a0af37
rare1,198,105849,exact_group_recomputed,ex_f8539ec4->ex_4b4098ed32b6247c
rare1,199,105874,exact_group_recomputed,ex_2c9b8046->ex_95b88238ee52e773
rare1,200,103041,exact_group_recomputed,ex_ea889796->ex_b46bf1aa773517ad
rare1,201,104908,exact_group_recomputed,ex_6449744b->ex_a3ab88da5c166f63
rare1,202,100908,exact_group_recomputed,ex_9ff37e5a->ex_cf796e208a2fd296
rare1,203,100473,exact_group_recomputed,ex_d37d6bdd->ex_9a4ff33b420f76cb
rare1,204,104487,exact_group_recomputed,ex_1a56ef78->ex_7dd0bdfcdf3c3850
rare1,205,101039,exact_group_recomputed,ex_f2403291->ex_7202f090abb188f2
rare1,206,100917,exact_group_recomputed,ex_9eb7b55a->ex_8a9d5dea25a1a33d
rare1,207,104647,exact_group_recomputed,ex_4cecf3e1->ex_cbb9d290c2acd245
rare1,208,103424,exact_group_recomputed,ex_4a2d8660->ex_9e944cbd7c532283
rare1,209,100029,exact_group_recomputed,ex_341e5661->ex_3e15963ec4080934
rare1,210,105102,exact_group_recomputed,ex_319c08fe->ex_b14d7f228971d676
rare1,211,105635,exact_group_recomputed,ex_fdf34a33->ex_da3f077c2e2d30d9
rare1,212,105338,exact_group_recomputed,ex_e3a8098c->ex_3f9bfcbc58da24ba
rare1,213,105895,exact_group_recomputed,ex_03d68ea9->ex_e7692c3e3c07ac6a
rare1,214,105847,exact_group_recomputed,ex_fa8fe170->ex_16e00ffe61445e9a
rare1,215,103509,exact_group_recomputed,ex_4e6e7f29->ex_2a2bcc9eaf8e270f
rare1,216,100030,exact_group_recomputed,ex_078d2e25->ex_a6e8fa8a09f15d6f
rare1,217,104648,exact_group_recomputed,ex_f92b3d2c->ex_b63195d23ecc14f8
rare1,218,102789,exact_group_recomputed,ex_e6b2717a->ex_0629912dcb5c4e6c
rare1,219,104568,exact_group_recomputed,ex_fbc761e7->ex_8cc97876bb383f04
rare1,220,104087,exact_group_recomputed,ex_14f6ed7f->ex_656c8dcfe94292d0
rare1,221,104566,exact_group_recomputed,ex_55af346f->ex_26622dc7d2ab8a39
rare1,222,103322,exact_group_recomputed,ex_74256ed8->ex_ee9ae62476df6202
rare1,223,104488,exact_group_recomputed,ex_71e9d720->ex_da7b09229c8e00b4
rare1,224,100617,exact_group_recomputed,ex_5ae6f6a0->ex_b422518cdcca6e4d
rare1,225,105123,exact_group_recomputed,ex_378c31eb->ex_20b4e64323177366
rare1,226,101459,exact_group_recomputed,ex_d79c7361->ex_3706792d7f72ab8a
rare1,227,102959,exact_group_recomputed,ex_29667a8b->ex_34c88773fc14f84c
rare1,228,103631,exact_group_recomputed,ex_af37870f->ex_3cdf5d23c555e291
rare1,229,104486,exact_group_recomputed,ex_6d29efb2->ex_359ead5693d36b1b
rare1,230,106118,exact_group_recomputed,ex_2670ee57->ex_18b943762241f844
rare1,231,105295,exact_group_recomputed,ex_6bc3374d->ex_a344e72d5cef372a
rare1,232,105669,exact_group_recomputed,ex_fd3d343e->ex_ddf7aaca08e3e46d
rare1,233,105312,exact_group_recomputed,ex_16781328->ex_6a511749166ceb77
rare1,234,101757,exact_group_recomputed,ex_07fe16c6->ex_75b01348c8c0005d
rare1,235,100762,exact_group_recomputed,ex_5db8c5f3->ex_71c56a5f6480a2a4
rare1,236,103791,exact_group_recomputed,ex_d2e49a25->ex_d876b21b226f4e42
rare1,237,103813,exact_group_recomputed,ex_bbac8f9c->ex_ea7dd67d7ce5fefc
rare1,238,100697,exact_group_recomputed,ex_da2d600d->ex_2fbe9d5199c0c760
rare1,239,102721,exact_group_recomputed,ex_d3de60d8->ex_4652a4b05b38d061
rare1,240,104083,exact_group_recomputed,ex_e5d57830->ex_8b7c97f52b4578c3
rare1,241,105279,exact_group_recomputed,ex_9c68330b->ex_79969d9306c75dde
rare1,242,105834,exact_group_recomputed,ex_ae3c61b7->ex_2dcf54ac1ce837e5
rare1,243,106055,exact_group_recomputed,ex_12c54b8e->ex_02f7f7beb49bf74b
rare1,244,105973,exact_group_recomputed,ex_f993e546->ex_6e5c0eab974288d6
rare1,245,102023,exact_group_recomputed,ex_33eac042->ex_ccefe3681df243f1
rare1,246,104109,exact_group_recomputed,ex_21cc7751->ex_c6b43c37f27b753f
rare1,247,103962,exact_group_recomputed,ex_eb0be9ca->ex_e973886770eed1bd
rare1,248,100457,exact_group_recomputed,ex_3005cc7b->ex_9886c912aec6b544
rare1,249,103961,exact_group_recomputed,ex_0b259e53->ex_e90f5dfcb89d8326
rare1,250,105387,exact_group_recomputed,ex_dc3c137b->ex_027fe3064ad964dd
rare1,251,105757,exact_group_recomputed,ex_d95c49bd->ex_74886de6cb5119cf
rare1,252,103293,exact_group_recomputed,ex_fcaf2400->ex_70be8c46e8f21dd6
rare1,253,102932,exact_group_recomputed,ex_daddc268->ex_d83fc1941b60b710
rare1,254,105579,exact_group_recomputed,ex_66b23533->ex_79d037b2eb8f0abb
rare1,255,105081,exact_group_recomputed,ex_96a704ad->ex_6bccf9993eaefc96
rare1,256,101716,exact_group_recomputed,ex_25e36a9f->ex_cd30a43157b1f0fa
rare1,257,102788,exact_group_recomputed,ex_440dc407->ex_e1e67e87f940e597
rare1,258,103963,exact_group_recomputed,ex_ca42939d->ex_51bd837f11485e75
rare1,259,101920,exact_group_recomputed,ex_7b626aa9->ex_f536c691c1a4d813
rare1,260,105386,exact_group_recomputed,ex_668f012c->ex_23d8953196d95351
rare1,261,105693,exact_group_recomputed,ex_7bfac711->ex_e8a805f583fbc2b1
rare1,262,101580,exact_group_recomputed,ex_8e168ed5->ex_13b7544854f169f4
rare1,263,105625,exact_group_recomputed,ex_aeb2ace2->ex_0f50230f7ad64afe
rare1,264,101551,exact_group_recomputed,ex_caacf822->ex_2dd92f8f89b23ed8
rare1,265,102281,exact_group_recomputed,ex_f37978b1->ex_42164e30013fa8e7
rare1,266,106145,exact_group_recomputed,ex_0a2c1e8c->ex_0742ddad9819b2b3
rare1,267,105461,exact_group_recomputed,ex_1c636366->ex_12fdde618a78eaa3
rare1,268,103965,exact_group_recomputed,ex_e6ba0e03->ex_49a33ea5c01c216a
rare1,269,105020,exact_group_recomputed,ex_f8cf6d39->ex_8b0d490e1bccc1ea
rare1,270,101093,exact_group_recomputed,ex_8a8ecc4a->ex_6cc72c1e26007e56
rare1,271,100940,exact_group_recomputed,ex_c257cf1d->ex_b993f4f94d7726e2
rare1,272,101675,exact_group_recomputed,ex_07baf13a->ex_0509725a1cfa640c
rare1,273,103632,exact_group_recomputed,ex_266046d8->ex_097288c7c99a8077
rare1,274,100942,exact_group_recomputed,ex_5e8c8386->ex_6cece745b373f8aa
rare1,275,102025,exact_group_recomputed,ex_752e5a3f->ex_74aab405dc02f534
rare1,276,104485,exact_group_recomputed,ex_31a6c772->ex_540b4a3ff40318ca
rare1,277,106147,exact_group_recomputed,ex_04f1d49f->ex_7236857a0d374d8b
rare1,278,102028,exact_group_recomputed,ex_6cbc4134->ex_d1ff73924067defa
rare1,279,104483,exact_group_recomputed,ex_4ee67928->ex_fc15ab7d9b481608
rare1,280,103454,exact_group_recomputed,ex_b27fb4ed->ex_b93a13d8a22165e5
rare1,281,105691,exact_group_recomputed,ex_3df22bcb->ex_f532ea8350dfd28f
rare1,282,103906,exact_group_recomputed,ex_a4524edc->ex_d20fdf7686862526
rare1,283,105924,exact_group_recomputed,ex_e19db4b3->ex_c138e36f64b42a21
rare1,284,100941,exact_group_recomputed,ex_7d069756->ex_c9992c3c524935e1
rare1,285,106021,exact_group_recomputed,ex_0863c37a->ex_b18a3132272d2e58
rare1,286,106053,exact_group_recomputed,ex_62520e07->ex_28c23812e7863aaa
rare1,287,105777,exact_group_recomputed,ex_56314839->ex_4c6b3e5af5018fe0
rare1,288,101184,exact_group_recomputed,ex_fd30662f->ex_aac9a51f443f4b6b
rare1,289,104936,exact_group_recomputed,ex_73f2dc04->ex_9f717afd0c6fb074
rare1,290,105820,exact_group_recomputed,ex_19a0c7a2->ex_2d97ce26a029aed3
rare1,291,104771,exact_group_recomputed,ex_a7b00c41->ex_6b14753caab81a8a
rare1,292,105347,exact_group_recomputed,ex_2ccafed0->ex_b7212dbf02752e15
rare1,293,102966,exact_group_recomputed,ex_ae16f428->ex_2b739bb3ddd25d3f
rare1,294,103959,exact_group_recomputed,ex_e9994886->ex_4e33b6f06edcec82
rare1,295,105553,exact_group_recomputed,ex_5b929859->ex_ec5176f1023195b5
rare1,296,104585,exact_group_recomputed,ex_63ed9dae->ex_74b38ee188e2d30c
rare1,297,102930,exact_group_recomputed,ex_cab563bc->ex_5d1165688f6f993c
rare1,298,106116,exact_group_recomputed,ex_56715939->ex_57a74b7418a924d5
rare1,299,105987,exact_group_recomputed,ex_8b2808fc->ex_1c6a7947b28c149a
rare1,300,103112,exact_group_recomputed,ex_035813af->ex_757974526e8fc6a4
rare2,1,105247,exact_group_recomputed,ex_310c6599->ex_19760f5039158fa3
rare2,2,105345,exact_group_recomputed,ex_57235e61->ex_2c04195ef6458ad3
rare2,3,103952,exact_group_recomputed,ex_622ab347->ex_9faf19e100701d5c
rare2,4,103950,exact_group_recomputed,ex_0b25eb08->ex_97553a502f0dd059
rare2,5,102282,exact_group_recomputed,ex_232bb4d0->ex_5558a730f11d3174
rare2,6,104567,exact_group_recomputed,ex_bd5a9a87->ex_b5360139716b9afb
rare2,7,100149,exact_group_recomputed,ex_c360b896->ex_a3c19a41376e7959
rare2,8,101579,exact_group_recomputed,ex_b5bc26dc->ex_c004e9cd587ed678
rare2,9,101439,exact_group_recomputed,ex_13d76324->ex_5d59aa53e6015394
rare2,10,105722,exact_group_recomputed,ex_8be6a2c6->ex_0ab295a30a98074b
rare2,11,104894,exact_group_recomputed,ex_93d695f2->ex_dc1eee71a2797d4e
rare2,12,104369,exact_group_recomputed,ex_ebd6f985->ex_c047e7e090f7d685
rare2,13,105147,exact_group_recomputed,ex_22c7f610->ex_8ce38e932a320a94
rare2,14,105689,exact_group_recomputed,ex_96fd62b6->ex_7177ff6e56e1fccf
rare2,15,103478,exact_group_recomputed,ex_fcf8dde7->ex_beeaf7ad43526a04
rare2,16,102047,exact_group_recomputed,ex_dd5b6572->ex_928fa24692f4aafe
rare2,17,102920,exact_group_recomputed,ex_ec07d741->ex_56ed47f18d5d0ce6
rare2,18,105818,exact_group_recomputed,ex_93288500->ex_4530a11ab8ef6cdc
rare2,19,103529,exact_group_recomputed,ex_f3d8b6c7->ex_4f7852d1144c6523
rare2,20,104699,exact_group_recomputed,ex_89b30534->ex_d128f750714b3392
rare2,21,102026,exact_group_recomputed,ex_eeda72c1->ex_e97b338573e17730
rare2,22,101138,exact_group_recomputed,ex_79834831->ex_127d5c2173ad832f
rare2,23,105344,exact_group_recomputed,ex_e12f6ad1->ex_2aabbe63d5003a7f
rare2,24,102143,exact_group_recomputed,ex_6b2b430c->ex_7ff7417968f544aa
rare2,25,105253,exact_group_recomputed,ex_b02b9dec->ex_c7aa61bf0b11b2e4
rare2,26,102915,exact_group_recomputed,ex_66eb5b17->ex_7e453996afad174b
rare2,27,104977,exact_group_recomputed,ex_9b8a16e4->ex_639db37299944f03
rare2,28,103527,exact_group_recomputed,ex_1441418c->ex_a632fbcb2e912427
rare2,29,102911,exact_group_recomputed,ex_369eb0f1->ex_b829e15bd6cc7b97
rare2,30,102357,exact_group_recomputed,ex_ef0dcd39->ex_1ed35bcb2e9199b3
rare2,31,103696,exact_group_recomputed,ex_10d57d26->ex_526139fb6113434a
rare2,32,105027,exact_group_recomputed,ex_b798864f->ex_d98d3ef444236a19
rare2,33,101688,exact_group_recomputed,ex_73baff19->ex_dd9886c0e7d32f5b
rare2,34,104108,exact_group_recomputed,ex_1897e715->ex_4a13c7d62fecbb56
rare2,35,102045,exact_group_recomputed,ex_d9d623fa->ex_4f341f9ea911ed86
rare2,36,105747,exact_group_recomputed,ex_43dc9efc->ex_6fca495216a2d20a
rare2,37,103469,exact_group_recomputed,ex_d1dce1f2->ex_deccdabeeb000dd2
rare2,38,102378,exact_group_recomputed,ex_34b13cba->ex_0ea685b9f00846f7
rare2,39,101929,exact_group_recomputed,ex_76ad591c->ex_791cb2199a3b97d3
rare2,40,105741,exact_group_recomputed,ex_5a051619->ex_e3c2f17827744a6e
rare2,41,105058,exact_group_recomputed,ex_54daf617->ex_484a5e552cf88204
rare2,42,104127,exact_group_recomputed,ex_02a1bf3d->ex_df418e10466c7547
rare2,43,103945,exact_group_recomputed,ex_866d93c9->ex_34d81114c8e0112d
rare2,44,103165,exact_group_recomputed,ex_083b0fd4->ex_95abca5a2a69f3e5
rare2,45,102657,exact_group_recomputed,ex_d66f6a5c->ex_a3dcb2f884e84a16
rare2,46,100536,exact_group_recomputed,ex_65e81b20->ex_3862a05d737b62a5
rare2,47,103736,exact_group_recomputed,ex_50837334->ex_638a31fff3a8a869
rare2,48,105841,exact_group_recomputed,ex_2ba1c962->ex_ff82794cb5b730b2
rare2,49,105910,exact_group_recomputed,ex_712eaf9e->ex_67b534280a953634
rare2,50,105840,exact_group_recomputed,ex_ba872b24->ex_0c15d9321c57d772
rare2,51,101122,exact_group_recomputed,ex_a23271b6->ex_d3c86e3571a74e2f
rare2,52,101416,exact_group_recomputed,ex_77f4b022->ex_dc19ec292b49cd57
rare2,53,100534,exact_group_recomputed,ex_f001211b->ex_de77b65b1427dfcf
rare2,54,100064,exact_group_recomputed,ex_a5f10fe0->ex_84f34056085b02ed
rare2,55,100537,exact_group_recomputed,ex_cda9083d->ex_3f035318e5f821f4
rare2,56,105430,exact_group_recomputed,ex_638f0e20->ex_ba84d9b55dee58c9
rare2,57,103213,exact_group_recomputed,ex_7f7df261->ex_4715af94ba383708
rare2,58,103019,exact_group_recomputed,ex_2af5b6dc->ex_4b62b6e3bdc4178c
rare2,59,106120,exact_group_recomputed,ex_ce060b65->ex_1065f21284c3f67c
rare2,60,100998,exact_group_recomputed,ex_82b70093->ex_4960028d1243c808
rare2,61,104957,exact_group_recomputed,ex_a13d044e->ex_33646d84f197ad9a
rare2,62,103687,exact_group_recomputed,ex_209dbad5->ex_82d1592077b1c75b
rare2,63,103277,exact_group_recomputed,ex_a4ce21fb->ex_445c9adea14ad7d9
rare2,64,104143,exact_group_recomputed,ex_c3ee69a5->ex_918bbf46628047ce
rare2,65,105226,exact_group_recomputed,ex_c2088eb3->ex_9dd64bf3d1cd0e55
rare2,66,100535,exact_group_recomputed,ex_ebe6f962->ex_ca4b71f20961a2b6
rare2,67,101381,exact_group_recomputed,ex_32bd7eb4->ex_1e6da27fb4be80bc
rare2,68,101730,exact_group_recomputed,ex_11770feb->ex_12d062828676be02
rare2,69,102257,exact_group_recomputed,ex_23b8ff7e->ex_86323b77a71811b6
rare2,70,105478,exact_group_recomputed,ex_db9b96dd->ex_c0148a2ca0175e47
rare2,71,101172,exact_group_recomputed,ex_a93b6f00->ex_f29f3f556878a575
rare2,72,104037,exact_group_recomputed,ex_38dcca1d->ex_df20c0e7ce92fd3c
rare2,73,101879,exact_group_recomputed,ex_cd04baeb->ex_9860182e7b1d9fbc
rare2,74,100989,exact_group_recomputed,ex_6db13c49->ex_01b28a82ea80f6eb
rare2,75,104177,exact_group_recomputed,ex_65fe3d64->ex_3593a11e8e624a9e
rare2,76,100130,exact_group_recomputed,ex_5a7c5817->ex_869d3bea6f37c35f
rare2,77,101881,exact_group_recomputed,ex_125da126->ex_efba75154e6ebc07
rare2,78,104197,exact_group_recomputed,ex_aef7f30b->ex_46c85800c6c091b1
rare2,79,105620,exact_group_recomputed,ex_ad12d814->ex_3150b44fcd8de1f7
rare2,80,104129,exact_group_recomputed,ex_b3077f75->ex_8ea25d62f93c9dab
rare2,81,103557,exact_group_recomputed,ex_fb702a57->ex_d2601727f741b329
rare2,82,105293,exact_group_recomputed,ex_cfb9465a->ex_64ccb8d55f090144
rare2,83,100200,exact_group_recomputed,ex_de2e7218->ex_0de0b76cd6dffccf
rare2,84,102235,exact_group_recomputed,ex_f8b61961->ex_42439d9d793e8d0a
rare2,85,105912,exact_group_recomputed,ex_cddf9d18->ex_0b3282c7c5eb87c7
rare2,86,102238,exact_group_recomputed,ex_d9fb2f35->ex_b9212fcb3baf4571
rare2,87,104459,exact_group_recomputed,ex_fe0a3b8b->ex_21090ffff3d4935b
rare2,88,103867,exact_group_recomputed,ex_9ed5b578->ex_3e0e48755afbd771
rare2,89,104627,exact_group_recomputed,ex_147e5039->ex_71fe9d40992d9b68
rare2,90,105448,exact_group_recomputed,ex_a586e239->ex_4bc24086ef3a4a1e
rare2,91,101811,exact_group_recomputed,ex_4db769e3->ex_b8d5bff58b645244
rare2,92,105336,exact_group_recomputed,ex_9b924463->ex_08c81723bda45b0b
rare2,93,103135,exact_group_recomputed,ex_cb548e18->ex_dddd68edd2c213d3
rare2,94,104372,exact_group_recomputed,ex_312c2b78->ex_0a958ba4c4bbc073
rare2,95,100002,exact_group_recomputed,ex_2301a48b->ex_7523ee27c4461bb5
rare2,96,105133,exact_group_recomputed,ex_4982ca80->ex_c1e5187a04487ada
rare2,97,104937,exact_group_recomputed,ex_97e60a5d->ex_6f78ee5f07a66eb5
rare2,98,105446,exact_group_recomputed,ex_aed53cfa->ex_b57562d29b6c62a0
rare2,99,102349,exact_group_recomputed,ex_367eeb0b->ex_34776cd9c4efd97c
rare2,100,104494,exact_group_recomputed,ex_c8285587->ex_c2a1dd09784d0d57
rare2,101,105294,exact_group_recomputed,ex_5ff537f5->ex_127c9dee722eb600
rare2,102,102234,exact_group_recomputed,ex_eee017ea->ex_f4ead2eac76c034e
rare2,103,103583,exact_group_recomputed,ex_c813a9e7->ex_15c3dfb21bb14bff
rare2,104,105900,exact_group_recomputed,ex_8423ead4->ex_599a243157d97a0d
rare2,105,101635,exact_group_recomputed,ex_bb70492a->ex_43a4c9731fe93d4c
rare2,106,106032,exact_group_recomputed,ex_6c4f31c6->ex_73c73a4db7d53b38
rare2,107,103040,exact_group_recomputed,ex_5ad29197->ex_41d64eded12b9347
rare2,108,104620,exact_group_recomputed,ex_405ec58f->ex_235848fd4110d4ba
rare2,109,103015,exact_group_recomputed,ex_5ddb8390->ex_07e66dcfa6fd7621
rare2,110,104754,exact_group_recomputed,ex_f31ce3fd->ex_bd85b985e01add98
rare2,111,105914,exact_group_recomputed,ex_5813bfc7->ex_9931725b3256c4cc
rare2,112,104682,exact_group_recomputed,ex_4bc1e106->ex_4b9688b70c22ec39
rare2,113,103566,exact_group_recomputed,ex_001e52df->ex_119d70ca990a6298
rare2,114,102039,exact_group_recomputed,ex_3f07c00e->ex_fece03159c7e85eb
rare2,115,101040,exact_group_recomputed,ex_d2d45fab->ex_84660ee2435ef83a
rare2,116,103637,exact_group_recomputed,ex_1995d7ab->ex_992510466316ae3f
rare2,117,104139,exact_group_recomputed,ex_b1d91151->ex_50c3ba5c3f8092a8
rare2,118,105726,exact_group_recomputed,ex_95b421d3->ex_0210decee772f247
rare2,119,103193,exact_group_recomputed,ex_44c26db8->ex_14daf06ccc2bd068
rare2,120,105599,exact_group_recomputed,ex_64421fd7->ex_e5863ef5917cf13e
rare2,121,104081,exact_group_recomputed,ex_4edb655c->ex_6f35a0c090a996dd
rare2,122,100992,exact_group_recomputed,ex_d4ca2dd2->ex_df4383b54ce54b87
rare2,123,104145,exact_group_recomputed,ex_7af1a7d1->ex_12b3f3d283d05adc
rare2,124,100062,exact_group_recomputed,ex_311834d3->ex_298ab2cf6b800509
rare2,125,101038,exact_group_recomputed,ex_c4f2287c->ex_6dfa9b65a31302d3
rare2,126,104753,exact_group_recomputed,ex_ca66f79c->ex_96d499dff2311a3d
rare2,127,101094,exact_group_recomputed,ex_1ae8ad77->ex_760f1273caa1c244
rare2,128,104574,exact_group_recomputed,ex_1108bc79->ex_68e7a439a03973ba
rare2,129,100426,exact_group_recomputed,ex_794edebb->ex_389a02fbb2cac39e
rare2,130,104174,exact_group_recomputed,ex_f949f7b5->ex_7a2f4ca9e88a402d
rare2,131,103201,exact_group_recomputed,ex_09d5159d->ex_9c9556bdf0752ddf
rare2,132,104575,exact_group_recomputed,ex_3e44b2d7->ex_facde00369864c59
rare2,133,102036,exact_group_recomputed,ex_62b04dea->ex_aced242d4183ef86
rare2,134,106117,exact_group_recomputed,ex_cf6d6096->ex_f87fb955aefbba66
rare2,135,101613,exact_group_recomputed,ex_a5857a52->ex_14e195a7bfbff276
rare2,136,104914,exact_group_recomputed,ex_c55cae2f->ex_86cef9924146fd67
rare2,137,100136,exact_group_recomputed,ex_65daa00f->ex_9da082b7a8b7680c
rare2,138,101620,exact_group_recomputed,ex_23589eea->ex_80739b274e652229
rare2,139,106099,exact_group_recomputed,ex_77e30eba->ex_1fdd322a81aa3ea2
rare2,140,104472,exact_group_recomputed,ex_df2b71da->ex_9acf38fa92b6dca3
rare2,141,100874,exact_group_recomputed,ex_3d1186d8->ex_4e977b56ae512fe5
rare2,142,103957,exact_group_recomputed,ex_5e4736b3->ex_20c467e084e75f57
rare2,143,105331,exact_group_recomputed,ex_1fa10516->ex_18c7558b417ceea6
rare2,144,102130,exact_group_recomputed,ex_a0d87130->ex_51649187c262111b
rare2,145,100853,exact_group_recomputed,ex_9407e875->ex_17ce205bfd6c4d3f
rare2,146,100101,exact_group_recomputed,ex_5342f56f->ex_7bdf1ca91c010373
rare2,147,106096,exact_group_recomputed,ex_d6e1e4d1->ex_fd93a8254edcb1c1
rare2,148,100910,exact_group_recomputed,ex_97ddf10c->ex_718015d072145cbe
rare2,149,104258,exact_group_recomputed,ex_a9e9d653->ex_785a63bd3e9b9f03
rare2,150,101633,exact_group_recomputed,ex_881d4304->ex_3c5d7aabc46f4628
rare2,151,101457,exact_group_recomputed,ex_1c9a6e44->ex_fe7a716bc41a3d59
rare2,152,104084,exact_group_recomputed,ex_c5b49258->ex_60a489338774b9cb
rare2,153,104492,exact_group_recomputed,ex_f06a8351->ex_3574554b573850df
rare2,154,105837,exact_group_recomputed,ex_8ab6dcb3->ex_ff3514b478a36dca
rare2,155,103196,exact_group_recomputed,ex_e1e62b26->ex_f1c64f6de97d7d92
rare2,156,104904,exact_group_recomputed,ex_75ab68ee->ex_1f567fb2bb2035cf
rare2,157,105883,exact_group_recomputed,ex_52334df1->ex_d061b4e31ddd8066
rare2,158,105619,exact_group_recomputed,ex_c84f1659->ex_8fafe5874797d432
rare2,159,102123,exact_group_recomputed,ex_9144d870->ex_d8b0fe69fc83601e
rare2,160,104096,exact_group_recomputed,ex_8fcdc6c8->ex_488d4d4e7e692d9d
rare2,161,100700,exact_group_recomputed,ex_ecb89e3a->ex_ae3e2c1dfaf808f3
rare2,162,105980,exact_group_recomputed,ex_650e2d02->ex_e6c503092ebac2e3
rare2,163,105877,exact_group_recomputed,ex_36f744d1->ex_17981887d9e5cfce
rare2,164,101557,exact_group_recomputed,ex_6a74a0ae->ex_bad5544bfddc1690
rare2,165,102814,exact_group_recomputed,ex_f7cf538e->ex_8024d3b5c86398e6
rare2,166,101944,exact_group_recomputed,ex_5555ffcb->ex_f5673bbf19443267
rare2,167,106000,exact_group_recomputed,ex_719cdc03->ex_dd37e32c3a33c106
rare2,168,104493,exact_group_recomputed,ex_ab53c007->ex_2a389058a828a02c
rare2,169,105546,exact_group_recomputed,ex_61c52e62->ex_9d2c8d94f92f4ef2
rare2,170,104100,exact_group_recomputed,ex_eeb08627->ex_fb421f9cbd0fb433
rare2,171,104826,exact_group_recomputed,ex_9eeb07ec->ex_da1c6ba9776e773f
rare2,172,103389,exact_group_recomputed,ex_23aaa42c->ex_2c90e96586948f9c
rare2,173,104590,exact_group_recomputed,ex_90af741d->ex_efe9a3822952c427
rare2,174,105384,exact_group_recomputed,ex_49e94183->ex_09b6b6f68a988559
rare2,175,105563,exact_group_recomputed,ex_7b5dc761->ex_e50480e84b40e3db
rare2,176,104907,exact_group_recomputed,ex_bb4bbeec->ex_ae06ac4523bdbbbf
rare2,177,105343,exact_group_recomputed,ex_28efa3b3->ex_f77f015fa3cb14e8
rare2,178,103195,exact_group_recomputed,ex_ed6d79ef->ex_a71b2913f2a2d484
rare2,179,100131,exact_group_recomputed,ex_5368509d->ex_a569a3f392f64155
rare2,180,100199,exact_group_recomputed,ex_7686e860->ex_b1375bedb9088723
rare2,181,103859,exact_group_recomputed,ex_5113d111->ex_148e0d7fd8178ae9
rare2,182,104240,exact_group_recomputed,ex_3fe70f56->ex_737263e53e8decc7
rare2,183,104405,exact_group_recomputed,ex_28b51a3c->ex_f5d35765c66a66f1
rare2,184,105342,exact_group_recomputed,ex_970ad2d5->ex_8d67c2ec677b3dc8
rare2,185,106114,exact_group_recomputed,ex_651382ce->ex_e339b5ee72dba30d
rare2,186,104381,exact_group_recomputed,ex_69223db4->ex_55cdf470aa8e8171
rare2,187,103233,exact_group_recomputed,ex_96a09e47->ex_fe64333e80bb51a2
rare2,188,105334,exact_group_recomputed,ex_4aad477a->ex_bd40525ca7948af2
rare2,189,103860,exact_group_recomputed,ex_b6424ec6->ex_7af523f673128c6f
rare2,190,105907,exact_group_recomputed,ex_a0799096->ex_ca70dbe9f0d792f4
rare2,191,101629,exact_group_recomputed,ex_b2d403a1->ex_69416b163f1d1288
rare2,192,104636,exact_group_recomputed,ex_dd1c1377->ex_5ba6948c165b35ed
rare2,193,101432,exact_group_recomputed,ex_aa5cd66a->ex_687d5f796b3bf72d
rare2,194,104082,exact_group_recomputed,ex_e6fada42->ex_68bbc989b1aca1f3
rare2,195,104251,exact_group_recomputed,ex_3e679067->ex_a4308f8d7149e8c5
rare2,196,103360,exact_group_recomputed,ex_c8b0d4e1->ex_418ad581f0de67e2
rare2,197,101631,exact_group_recomputed,ex_b932fa41->ex_46ba6abf579a57d7
rare2,198,105332,exact_group_recomputed,ex_88a8aef6->ex_441055617bb237b1
rare2,199,104247,exact_group_recomputed,ex_77a24fb9->ex_1cdfbfcb50851b6b
rare2,200,104910,exact_group_recomputed,ex_26759561->ex_001becc6f6881d4e
rare2,201,104241,exact_group_recomputed,ex_3373e05b->ex_066bbfcb05a63cc0
rare2,202,104086,exact_group_recomputed,ex_e7324148->ex_7385501faa55c0fa
rare2,203,103806,exact_group_recomputed,ex_65cb8c3e->ex_2c4b2f75fa3b2c89
rare2,204,102603,exact_group_recomputed,ex_7ff46642->ex_750ae8e252fdc1ea
rare2,205,104909,exact_group_recomputed,ex_3c140011->ex_c4a86add94442775
rare2,206,100099,exact_group_recomputed,ex_3e60dc8a->ex_a7865e56c1f66103
rare2,207,101041,exact_group_recomputed,ex_288c6cc0->ex_e73380c6048e3f81
