source,relation,target,record_count
ACTION:galled,ISSUE_ON_ITEM,MAINT_ITEM:exhaust push rod tips,1
FAULT:galled,ISSUE_ON_ITEM,MAINT_ITEM:guide,1
FAULT:galled,ISSUE_ON_ITEM,MAINT_ITEM:push rod tips,1
ACTION:galled,ISSUE_ON_ITEM,MAINT_ITEM:push rod tips,1
FAULT:grass,ISSUE_ON_ITEM,MAINT_ITEM:particle separator,1
MAINT_ITEM:grass,ISSUE_ON_ITEM,MAINT_ITEM:particle separator,1
ABN_PROC:grinding noise,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:hesitation/roughness,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:high,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:high,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:high frequency vibration,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:high pitched squealing noise,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
"ABN_PROC:high pitched whine , squeal , wh",ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:hitting mount,ISSUE_ON_ITEM,MAINT_ITEM:center baffle screw,1
ABN_PROC:idling too low,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:indicates zero,ISSUE_ON_ITEM,MAINT_ITEM:alternator,1
FAULT:inoperable,ISSUE_ON_ITEM,MAINT_ITEM:oil temperature light,1
FAULT:inoperable,ISSUE_ON_ITEM,MAINT_ITEM:starter,1
ABN_PROC:kept hesitating,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:kinked,ISSUE_ON_ITEM,MAINT_ITEM:breather line,1
FAULT:kinked,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler hose,1
ABN_PROC:knocking noise,ISSUE_ON_ITEM,MAINT_ITEM:pass down,1
MAINT_ITEM:large gouge,ISSUE_ON_ITEM,MAINT_ITEM:intake,1
ABN_PROC:large pool of oil,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:large puddle of liquid,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:bolt,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:bolts,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:crankcase bolts,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:drain,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:fuel,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:intake tube gaskets,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:lifting bracket case half bolt,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:oil return line,1
ABN_PROC:leak,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gasket,1
ABN_PROC:leakage,ISSUE_ON_ITEM,MAINT_ITEM:intake gasket,1
ABN_PROC:leaki,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gaskets,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:backbone,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:bolt hole,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:case,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:case bolts,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:case halves,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:clamp,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:cover,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:crankcase,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:crankcase half bolt,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:cylinder base,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:cylinder rocker cover gaskets,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:exhaust push rod tube seal,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:exhaust seal,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:flexible tube,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:governor,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:hose clamps,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:inatke gasket,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:induction,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:induction pipes,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:intake cylinder gasket,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:intake lube gasket,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:intake push rod seal,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:lift ring bolt,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:lifting bracket case half bolt,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:lifting eye bolt,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:possible,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:propeller,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:push rod,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:push rod seals,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:push rod tube,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:push rod tube seal,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rocker box,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rocker box gasket,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rocker cvoer gasket,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rocker drain line,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rocker oil return lines,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rockers,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:rubber hose section,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:shows signs,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:signs,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:sniffler valve,1
ABN_PROC:leaking,ISSUE_ON_ITEM,MAINT_ITEM:vacuum adapter gasket,1
ABN_PROC:leaking past,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:leaking past,ISSUE_ON_ITEM,MAINT_ITEM:exhaust,1
ABN_PROC:leaks,ISSUE_ON_ITEM,MAINT_ITEM:bolt,1
ABN_PROC:leaks,ISSUE_ON_ITEM,MAINT_ITEM:clamp,1
ABN_PROC:leaks,ISSUE_ON_ITEM,MAINT_ITEM:intake flanges,1
ABN_PROC:leaks,ISSUE_ON_ITEM,MAINT_ITEM:rocker box cover gasket,1
ABN_PROC:leaks,ISSUE_ON_ITEM,MAINT_ITEM:rocker gasket,1
ABN_PROC:leaky,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:leaky,ISSUE_ON_ITEM,MAINT_ITEM:intake valve,1
ABN_PROC:listed,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie,1
ABN_PROC:little rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:adel clamp,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:adel clamps,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:alternator belt,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:attach bolt,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:b nuts,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle attach bracket,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle attachment tab,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle bolts,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle bracket screws,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle connection rod,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle material,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle rod,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal rivets,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal section,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle section,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle support screw,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie rod spacer,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:baffling mount bracket,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:bearing,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:bracket,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cable,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cable sheath,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:carb airbox,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:carb heat box,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:carb heat bracket,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:center baffle seal,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cooling baffle,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cooling baffle seal,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cotter pin,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cowl,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cowl seals,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:cylinder drain line b nuts,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:filter,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:fireseal,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:firewall,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:foam seal,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:fuel control,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:fuel injector lines,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:fuel line,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:fuel line support bracket,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:hoist loop bolt,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake bolts,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake clamp,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake clamps,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake feels,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake hose clamps,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:intake screen,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:lacing cord,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:like clamps,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:middle mount rivets,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:mixture linkage,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:nuts,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil dipstick oil stick,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil dipstick tube,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil dipstick tubes,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil fill tube,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil return,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil return like clamps,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil return line clamp,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil return lines,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil stick,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:oil tube drain lines,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:output wire,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:plugs,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:plugs safety wire,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:pop rivet,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:pop rivets,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:primer line clamp,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:propeller governors,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:propeller rivets,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:push rod tube,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:rocker box cover screw,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:rocker covers screws,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:rubber seal,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:safety wire,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:spark plug,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:spark plug cap,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:temperature probe,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:throttle,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:throttle linkage,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:throttle linkage dog bone,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:tie rod,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:trunnion bolt,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:upper baffle seal,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:valve covers,1
FAULT:loose,ISSUE_ON_ITEM,MAINT_ITEM:washer,1
FAULT:loose cracked,ISSUE_ON_ITEM,MAINT_ITEM:bolt,1
FAULT:loosen,ISSUE_ON_ITEM,MAINT_ITEM:line,1
ABN_PROC:lost,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:loud knock,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:loud soun,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:low,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:low,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
FAULT:low,ISSUE_ON_ITEM,"MAINT_ITEM:exhaust valve , two",1
ABN_PROC:low power,ISSUE_ON_ITEM,MAINT_ITEM:helo,1
FAULT:lower,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
LOC:lower,ISSUE_ON_ITEM,MAINT_ITEM:seal,1
ABN_PROC:major shaking,ISSUE_ON_ITEM,MAINT_ITEM:cowling,1
ABN_PROC:making contact,ISSUE_ON_ITEM,MAINT_ITEM:impeller,1
FAULT:many missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle plugs,1
FAULT:many missing,ISSUE_ON_ITEM,MAINT_ITEM:fingers,1
ABN_PROC:markings,ISSUE_ON_ITEM,MAINT_ITEM:lueco,1
FAULT:metal found,ISSUE_ON_ITEM,MAINT_ITEM:oil filter,1
FAULT:missi,ISSUE_ON_ITEM,MAINT_ITEM:part,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:back baffle bracket,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle attach fitting,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle bolt or screw,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle bracket screw,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle hardware,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle mount screw,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle rivets,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle support,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle support bracket,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie rod,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:baffling,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:bracket,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:bracket screw,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:brake,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:carb heat valve,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:cowl cam,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:cowl seal,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:crankcase,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:crankcase spin bolt,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:data plate,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:exhaust stack,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:felt,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:grommet,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:head,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:lock washer,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:mount bolt,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:muffler,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:muffler intake,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:oil psi switch wiring grommet,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:outer nut,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:plug baffle plugs,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rivet head,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rocker box cover screw,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover screws,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rocker screw,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rod cylinder,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:rubber plug,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:screw each,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:spark plug access plug,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:spark plug baffle plugs,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:spring washer,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:starter ring gear,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:tie wrap,1
FAULT:missing,ISSUE_ON_ITEM,MAINT_ITEM:upper baffle seal,1
ABN_PROC:momentary overspeed,ISSUE_ON_ITEM,MAINT_ITEM:fdm card data,1
ABN_PROC:momentary rpm drop aroun,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:moves erratically,ISSUE_ON_ITEM,MAINT_ITEM:cht gauge,1
FAULT:nicked,ISSUE_ON_ITEM,MAINT_ITEM:compressor blade,1
FAULT:nicked,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:nicked,ISSUE_ON_ITEM,MAINT_ITEM:exhaust rocker,1
FAULT:nicked,ISSUE_ON_ITEM,MAINT_ITEM:rocker,1
FAULT:no,ISSUE_ON_ITEM,MAINT_ITEM:egt,1
FAULT:no compresion,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:no egt,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:no egt ind,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:no egt ind,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:no rise,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:no smoothness,ISSUE_ON_ITEM,MAINT_ITEM:cowling,1
FAULT:no tem,ISSUE_ON_ITEM,MAINT_ITEM:magneto,1
FAULT:no threads showing,ISSUE_ON_ITEM,MAINT_ITEM:outboard bolt,1
FAULT:no torque seal,ISSUE_ON_ITEM,MAINT_ITEM:rocker drain lines,1
ABN_PROC:normally,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:normally,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:not activate,ISSUE_ON_ITEM,MAINT_ITEM:auto reignition,1
FAULT:not align,ISSUE_ON_ITEM,MAINT_ITEM:exhaust shroud,1
FAULT:not align,ISSUE_ON_ITEM,MAINT_ITEM:seal,1
FAULT:not applicable,ISSUE_ON_ITEM,MAINT_ITEM:airbox gasket,1
FAULT:not attached,ISSUE_ON_ITEM,MAINT_ITEM:baffle rubber seal,1
FAULT:not attached,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
FAULT:not attached,ISSUE_ON_ITEM,MAINT_ITEM:wiring clamp,1
FAULT:not connected,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire,1
FAULT:not hooked up,ISSUE_ON_ITEM,MAINT_ITEM:air intake hose,1
ABN_PROC:not producing fu,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:not put,ISSUE_ON_ITEM,MAINT_ITEM:engine cover,1
FAULT:not rubbing,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:not running,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:not sealing,ISSUE_ON_ITEM,MAINT_ITEM:baffle,1
FAULT:not sealing,ISSUE_ON_ITEM,MAINT_ITEM:cowl seal,1
FAULT:not secured,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie wires,1
FAULT:not secured,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler hose,1
FAULT:not within tolerance,ISSUE_ON_ITEM,MAINT_ITEM:magneto,1
FAULT:numerous specks of non-ferrous metal,ISSUE_ON_ITEM,MAINT_ITEM:oil,1
ABN_PROC:oil found,ISSUE_ON_ITEM,MAINT_ITEM:intake tubes,1
ABN_PROC:oil leak,ISSUE_ON_ITEM,MAINT_ITEM:bolt,1
ABN_PROC:oil leak,ISSUE_ON_ITEM,MAINT_ITEM:filter housing,1
ABN_PROC:oil leak,ISSUE_ON_ITEM,MAINT_ITEM:intake,1
ABN_PROC:oil leak,ISSUE_ON_ITEM,MAINT_ITEM:lift bolt,1
OUTCOME:operated good,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:out of limits,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:out of limits,ISSUE_ON_ITEM,MAINT_ITEM:number 29 push rods,1
FAULT:out of place,ISSUE_ON_ITEM,MAINT_ITEM:baffle inner tie,1
FAULT:out of place,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
FAULT:out of place,ISSUE_ON_ITEM,MAINT_ITEM:spring,1
FAULT:out of standards,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:over reved,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:over temperature,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
MAINT_ITEM:overhaul kit,ISSUE_ON_ITEM,MAINT_ITEM:tube seals,1
ABN_PROC:overspe,ISSUE_ON_ITEM,MAINT_ITEM:propeller,1
ABN_PROC:overspeed,ISSUE_ON_ITEM,MAINT_ITEM:governor washer,1
ABN_PROC:overspeed,ISSUE_ON_ITEM,MAINT_ITEM:possible engine,1
ABN_PROC:overspeed 2750,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:overspeed generally,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:ovespeed,ISSUE_ON_ITEM,MAINT_ITEM:propeller,1
FAULT:pulled,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
FAULT:pulled through,ISSUE_ON_ITEM,MAINT_ITEM:baffle spring,1
FAULT:pulled through,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie rod,1
FAULT:pulled through,ISSUE_ON_ITEM,MAINT_ITEM:spring,1
ABN_PROC:pulling through,ISSUE_ON_ITEM,MAINT_ITEM:rivets,1
ABN_PROC:ran rough,ISSUE_ON_ITEM,MAINT_ITEM:throttle,1
ABN_PROC:ran very rough,ISSUE_ON_ITEM,MAINT_ITEM:engines,1
FAULT:reattached,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
FAULT:red x,ISSUE_ON_ITEM,MAINT_ITEM:egt,1
ABN_PROC:reduction in power,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:rough,ISSUE_ON_ITEM,MAINT_ITEM:magneto,1
ABN_PROC:rough,ISSUE_ON_ITEM,MAINT_ITEM:propeller could use,1
ABN_PROC:rough operation,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:rough running,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:rough vibra,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:roughne,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:roughness,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:routing,ISSUE_ON_ITEM,MAINT_ITEM:control cable,1
ABN_PROC:rpm drop,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:rpm dropped,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:rpm dropped,ISSUE_ON_ITEM,MAINT_ITEM:rotor,1
ABN_PROC:rpm dropped normally,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:rub mark,ISSUE_ON_ITEM,MAINT_ITEM:oil drain line,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:adel clamp,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie wire,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:drain tube,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,ABN_PROC:ducting rubbing,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:intake tube,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:muffler,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:oil psi line,1
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:oil return line clamp,1
